"","college","income","overage","leftover","house","handset_price","over_15mins_calls_per_month","average_call_duration","reported_satisfaction","reported_usage_level","considering_change_of_plan","leave"
"6271","zero",135032,59,80,724190,180,4,1,"very_unsat","little","no","LEAVE"
"6274","zero",41141,196,88,308016,138,19,1,"very_sat","very_little","considering","LEAVE"
"6278","one",52106,0,7,329003,289,1,1,"avg","very_little","considering","STAY"
"6284","zero",51147,0,15,559020,319,1,5,"very_unsat","very_little","never_thought","LEAVE"
"6285","one",65540,200,74,729661,314,15,1,"very_unsat","high","never_thought","STAY"
"6288","one",151160,81,28,168672,555,5,2,"very_unsat","little","considering","LEAVE"
"6289","zero",93834,0,57,642665,372,1,2,"very_unsat","little","considering","STAY"
"6290","one",31249,0,8,273927,385,0,6,"sat","little","considering","STAY"
"6296","zero",47183,0,0,151776,160,1,1,"very_sat","very_high","never_thought","STAY"
"6313","zero",61641,84,74,157229,261,3,2,"very_unsat","avg","actively_looking_into_it","LEAVE"
"6314","one",157461,59,0,412250,419,4,1,"sat","very_high","actively_looking_into_it","LEAVE"
"6322","zero",36250,0,0,879599,230,1,9,"very_unsat","high","perhaps","STAY"
"6329","one",114218,194,56,345672,720,18,2,"very_sat","very_high","actively_looking_into_it","LEAVE"
"6332","zero",110514,88,86,572232,409,27,1,"unsat","little","considering","STAY"
"6337","one",99548,235,0,238561,294,15,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"6343","zero",117225,0,0,184448,750,1,14,"very_sat","very_little","considering","STAY"
"6353","one",43903,66,71,252928,245,3,2,"very_unsat","little","no","STAY"
"6355","one",125185,53,13,295696,551,4,5,"unsat","very_high","considering","LEAVE"
"6357","one",54115,37,76,470746,270,3,2,"very_sat","high","considering","LEAVE"
"6362","one",45794,65,0,267794,194,3,2,"very_unsat","very_high","considering","LEAVE"
"6367","zero",39662,198,21,295689,207,20,4,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"6377","zero",87600,56,0,656944,361,3,14,"very_sat","little","no","STAY"
"6380","one",145226,144,7,282378,864,15,6,"unsat","avg","considering","LEAVE"
"6384","zero",151616,76,5,188494,382,3,6,"very_unsat","very_high","no","STAY"
"6393","zero",76222,175,16,323620,377,24,4,"very_sat","high","considering","LEAVE"
"6400","one",49438,0,69,965407,247,0,1,"unsat","very_high","considering","STAY"
"6403","one",107324,207,0,406913,852,28,13,"avg","high","considering","LEAVE"
"6409","zero",132030,48,20,582929,721,5,9,"sat","little","no","STAY"
"6419","zero",92405,190,0,487171,395,17,15,"very_unsat","little","actively_looking_into_it","STAY"
"6426","one",153912,0,0,201967,671,3,12,"very_sat","little","perhaps","STAY"
"6429","one",154950,223,0,880559,796,17,8,"unsat","high","considering","LEAVE"
"6435","one",37503,0,0,400453,238,1,14,"unsat","little","no","LEAVE"
"6443","one",20078,199,65,783996,200,20,1,"very_unsat","very_little","perhaps","STAY"
"6448","one",70811,38,47,393527,256,5,1,"very_unsat","little","actively_looking_into_it","LEAVE"
"6469","zero",123165,0,82,329931,803,0,2,"very_unsat","little","considering","STAY"
"6473","one",92830,39,61,177721,394,5,1,"very_sat","high","never_thought","STAY"
"6474","one",151960,0,0,419697,454,0,8,"very_unsat","little","perhaps","LEAVE"
"6479","zero",108071,0,7,287491,538,1,6,"unsat","high","considering","STAY"
"6496","one",95773,0,14,869634,339,0,6,"unsat","very_high","considering","STAY"
"6504","zero",106367,54,6,205678,630,5,6,"very_sat","avg","no","LEAVE"
"6511","one",69177,159,0,967848,338,19,9,"very_unsat","little","considering","STAY"
"6524","one",126503,0,71,305733,442,0,1,"very_sat","high","considering","STAY"
"6525","zero",21734,46,26,189275,237,3,2,"very_unsat","very_little","considering","LEAVE"
"6527","zero",30070,169,20,374680,143,21,5,"unsat","little","never_thought","LEAVE"
"6534","one",108751,197,22,911875,429,13,5,"very_sat","high","considering","LEAVE"
"6536","one",81787,50,0,880490,698,5,1,"very_sat","very_little","no","STAY"
"6537","zero",41593,52,85,721941,135,3,1,"very_unsat","very_little","never_thought","LEAVE"
"6538","zero",64297,0,66,355996,271,15,14,"avg","very_little","considering","LEAVE"
"6540","one",140520,181,0,217306,535,18,4,"very_unsat","very_high","actively_looking_into_it","STAY"
"6549","zero",20058,0,0,200410,181,1,9,"very_unsat","very_little","considering","LEAVE"
"6550","zero",159896,39,0,151009,521,3,11,"very_sat","very_little","no","LEAVE"
"6554","zero",39885,34,0,209258,186,4,13,"unsat","little","considering","LEAVE"
"6558","one",119932,55,0,273118,739,5,10,"sat","little","considering","STAY"
"6568","one",79661,0,60,501637,380,1,1,"very_sat","little","perhaps","STAY"
"6575","one",87283,71,0,294553,310,4,12,"unsat","very_little","actively_looking_into_it","LEAVE"
"6585","zero",99310,182,6,837852,319,10,12,"very_sat","very_high","never_thought","STAY"
"6586","one",157243,59,0,263072,802,4,5,"very_sat","very_high","no","STAY"
"6588","zero",97840,197,18,710048,340,20,4,"very_unsat","very_little","no","STAY"
"6594","zero",30434,0,85,774149,350,0,2,"avg","little","considering","STAY"
"6597","one",126943,73,0,751508,867,5,14,"very_unsat","very_high","actively_looking_into_it","LEAVE"
"6600","one",152108,0,0,821815,843,16,12,"very_unsat","little","actively_looking_into_it","LEAVE"
"6606","zero",39055,0,10,870755,196,1,4,"avg","little","considering","STAY"
"6616","one",72475,0,0,288851,302,0,1,"very_unsat","very_high","no","LEAVE"
"6618","zero",24467,0,8,906491,237,0,5,"avg","very_little","actively_looking_into_it","STAY"
"6621","zero",27998,0,29,153251,151,1,1,"unsat","very_high","considering","STAY"
"6633","one",45539,215,0,447797,360,24,13,"very_unsat","high","considering","LEAVE"
"6643","zero",146228,186,61,521165,601,10,5,"unsat","high","no","LEAVE"
"6644","zero",74482,59,7,427368,395,3,5,"very_sat","very_little","considering","STAY"
"6654","zero",68765,0,0,193076,333,0,12,"very_unsat","avg","considering","LEAVE"
"6660","zero",30985,0,0,873611,213,0,11,"unsat","high","actively_looking_into_it","STAY"
"6661","one",112809,204,0,556536,458,15,15,"unsat","very_high","considering","LEAVE"
"6674","one",22789,0,78,451335,180,1,13,"very_sat","very_high","no","STAY"
"6679","one",149480,0,66,404684,741,1,2,"very_unsat","little","considering","LEAVE"
"6682","zero",48287,187,23,782996,208,18,4,"unsat","little","actively_looking_into_it","STAY"
"6683","one",39656,66,0,525089,133,5,11,"very_unsat","very_high","considering","LEAVE"
"6689","zero",25624,68,69,281960,162,3,1,"avg","little","no","LEAVE"
"6691","one",73930,0,0,856178,335,0,15,"very_unsat","little","considering","STAY"
"6713","zero",87979,189,0,576729,324,12,8,"very_unsat","little","considering","STAY"
"6721","one",43319,0,13,634407,222,1,5,"very_unsat","very_high","actively_looking_into_it","STAY"
"6723","one",45845,0,14,733404,177,0,1,"very_unsat","very_little","never_thought","STAY"
"6728","zero",149686,143,15,159190,210,14,5,"very_unsat","little","considering","LEAVE"
"6734","one",65005,0,65,217260,300,0,1,"very_sat","avg","no","LEAVE"
"6740","zero",153046,222,84,184998,298,20,5,"very_sat","very_little","no","LEAVE"
"6743","zero",22857,220,0,235779,224,11,1,"avg","high","no","LEAVE"
"6750","one",69885,83,6,974360,390,4,4,"very_sat","very_little","considering","STAY"
"6751","one",79974,208,36,326431,392,16,2,"very_unsat","very_high","never_thought","LEAVE"
"6755","zero",141098,0,0,297866,605,1,14,"very_sat","very_high","considering","STAY"
"6756","one",28321,0,0,989420,181,1,12,"unsat","little","perhaps","STAY"
"6763","zero",21705,60,85,311947,180,3,2,"very_unsat","very_high","never_thought","STAY"
"6764","zero",104306,149,6,937734,843,11,2,"unsat","little","considering","LEAVE"
"6765","zero",69627,237,41,925370,338,10,2,"very_sat","high","actively_looking_into_it","LEAVE"
"6779","one",84572,0,0,246256,279,1,12,"sat","very_high","considering","STAY"
"6783","zero",26866,60,82,400440,176,5,1,"very_sat","very_high","never_thought","STAY"
"6798","one",53483,0,12,434476,361,0,4,"very_unsat","very_little","actively_looking_into_it","STAY"
"6802","zero",116931,190,0,806005,602,12,10,"avg","little","no","LEAVE"
"6808","one",151544,0,8,248549,600,13,6,"very_unsat","very_high","no","STAY"
"6817","zero",39123,171,0,426781,164,22,15,"sat","very_little","considering","LEAVE"
"6822","zero",137756,61,74,409455,698,3,4,"very_sat","little","never_thought","LEAVE"
"6823","one",134106,0,84,518783,769,0,1,"very_sat","very_little","considering","LEAVE"
"6824","zero",65749,71,9,387248,262,5,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"6827","zero",83158,220,0,224624,368,24,15,"unsat","little","actively_looking_into_it","STAY"
"6828","one",22520,180,19,273800,212,28,4,"very_unsat","very_little","considering","LEAVE"
"6839","one",97750,49,0,561637,389,3,14,"unsat","very_high","considering","LEAVE"
"6842","zero",46213,0,68,251789,238,0,1,"very_sat","very_little","no","STAY"
"6847","one",22050,181,0,388353,338,22,1,"very_unsat","very_little","actively_looking_into_it","LEAVE"
"6849","one",87000,198,0,897284,384,22,9,"sat","very_high","actively_looking_into_it","STAY"
"6853","zero",138046,23,30,967867,154,4,1,"very_sat","little","considering","LEAVE"
"6858","zero",47087,171,0,907536,234,27,5,"avg","very_little","considering","STAY"
"6861","one",40484,52,25,784527,554,3,1,"unsat","very_high","considering","STAY"
"6869","zero",21213,209,15,214764,132,25,4,"very_unsat","high","considering","LEAVE"
"6871","one",31369,0,73,582638,240,0,1,"unsat","very_high","considering","STAY"
"6873","zero",34241,59,7,893972,198,5,15,"very_unsat","very_high","actively_looking_into_it","STAY"
"6877","zero",31272,57,0,803455,178,4,12,"very_sat","high","considering","STAY"
"6880","one",71947,252,0,335926,299,12,8,"very_unsat","very_high","never_thought","LEAVE"
"6881","zero",34820,256,17,440620,201,15,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"6882","one",89711,0,0,394683,357,0,10,"very_unsat","very_high","considering","LEAVE"
"6885","one",30230,69,0,389891,226,3,6,"very_unsat","little","actively_looking_into_it","LEAVE"
"6887","zero",72956,170,19,619449,324,1,4,"very_sat","very_high","actively_looking_into_it","LEAVE"
"6888","zero",115675,71,9,486721,568,4,6,"unsat","very_little","considering","STAY"
"6892","zero",48223,85,0,381847,226,4,13,"very_unsat","little","considering","STAY"
"6894","zero",152962,225,9,265874,683,25,4,"very_sat","little","no","LEAVE"
"6896","zero",152687,45,61,297507,758,3,2,"avg","very_high","never_thought","STAY"
"6908","one",86880,49,6,314563,381,5,5,"very_sat","very_high","actively_looking_into_it","LEAVE"
"6912","zero",117475,0,0,238743,596,0,15,"avg","very_little","actively_looking_into_it","LEAVE"
"6918","zero",126251,80,0,825825,705,3,2,"unsat","little","perhaps","LEAVE"
"6924","one",95142,225,43,179888,375,11,2,"very_unsat","little","perhaps","LEAVE"
"6929","one",147200,50,44,281384,860,4,1,"very_sat","little","actively_looking_into_it","LEAVE"
"6930","zero",100918,79,0,430117,423,3,14,"very_unsat","very_little","actively_looking_into_it","STAY"
"6941","one",152739,154,24,182108,495,26,6,"very_sat","high","perhaps","LEAVE"
"6944","one",148230,210,0,150002,570,13,11,"very_sat","avg","no","LEAVE"
"6954","zero",114125,0,0,391040,411,0,9,"very_unsat","little","actively_looking_into_it","STAY"
"6957","one",25570,57,15,846008,225,5,4,"very_unsat","very_high","no","STAY"
"6960","zero",81165,184,0,244750,329,24,2,"very_sat","little","considering","STAY"
"6961","one",98645,207,0,476639,411,22,10,"very_unsat","very_little","no","LEAVE"
"6965","zero",38076,266,16,237941,216,14,4,"very_unsat","little","never_thought","LEAVE"
"6970","zero",24437,0,11,727772,163,0,5,"avg","very_little","actively_looking_into_it","STAY"
"6993","one",46280,0,10,336811,130,3,1,"very_sat","little","considering","LEAVE"
"6999","one",108912,88,49,229086,767,4,6,"unsat","very_little","considering","LEAVE"
"7000","zero",153956,227,65,453273,727,10,1,"sat","little","no","LEAVE"
"7006","one",74618,0,89,206294,389,0,1,"very_unsat","very_high","no","STAY"
"7008","one",90926,25,57,960983,334,4,1,"very_unsat","very_high","no","STAY"
"7010","one",112292,87,0,215687,693,5,6,"unsat","high","no","STAY"
"7012","one",25706,73,58,330067,247,5,4,"avg","little","never_thought","STAY"
"7036","zero",66273,60,0,881862,310,5,11,"very_sat","little","considering","STAY"
"7041","zero",131941,0,7,243007,708,0,4,"very_sat","little","actively_looking_into_it","STAY"
"7045","zero",20310,45,78,345632,382,3,1,"very_unsat","little","actively_looking_into_it","LEAVE"
"7050","one",131567,0,14,396064,716,1,6,"very_unsat","very_high","actively_looking_into_it","STAY"
"7053","zero",113692,215,24,300719,722,5,5,"very_unsat","very_high","no","LEAVE"
"7058","zero",107444,51,11,915013,827,3,5,"avg","little","perhaps","LEAVE"
"7068","one",46084,44,13,410027,141,3,5,"very_sat","very_high","considering","STAY"
"7079","zero",150130,204,0,365531,567,23,9,"very_sat","avg","considering","STAY"
"7088","one",96348,0,0,487811,382,0,6,"very_unsat","very_little","no","LEAVE"
"7089","one",134850,229,0,373680,403,22,9,"very_sat","very_high","no","LEAVE"
"7091","zero",45368,196,0,300225,188,15,15,"very_unsat","little","considering","LEAVE"
"7097","zero",46865,252,76,882226,143,5,1,"very_sat","very_little","no","LEAVE"
"7105","zero",52949,0,76,986280,392,1,13,"very_sat","little","no","STAY"
"7107","zero",43027,233,86,532341,154,5,1,"very_sat","little","actively_looking_into_it","LEAVE"
"7114","zero",46799,0,62,267302,296,1,2,"very_unsat","very_little","perhaps","LEAVE"
"7120","zero",34648,204,74,341258,843,22,2,"very_unsat","high","actively_looking_into_it","LEAVE"
"7124","one",23880,243,62,370376,177,17,1,"very_sat","high","considering","LEAVE"
"7125","one",87470,0,0,282147,327,0,8,"avg","little","actively_looking_into_it","LEAVE"
"7128","zero",94605,0,35,380292,352,0,1,"unsat","little","considering","LEAVE"
"7129","zero",56749,191,27,441243,344,26,2,"sat","little","considering","LEAVE"
"7132","one",76996,0,0,262011,370,0,8,"very_sat","very_little","actively_looking_into_it","STAY"
"7133","zero",72945,189,42,365485,254,11,2,"unsat","very_high","never_thought","LEAVE"
"7139","one",103156,72,13,158205,429,5,5,"unsat","avg","no","STAY"
"7140","zero",112642,0,31,236771,702,0,1,"very_unsat","avg","no","LEAVE"
"7141","zero",40966,0,0,157130,177,0,12,"unsat","very_high","actively_looking_into_it","STAY"
"7143","one",42902,125,62,164094,170,29,2,"very_sat","high","considering","LEAVE"
"7147","zero",49997,64,62,205927,713,4,2,"unsat","very_little","considering","STAY"
"7149","zero",103529,0,0,261686,430,0,8,"very_unsat","very_little","never_thought","STAY"
"7154","one",137784,161,0,377752,883,17,13,"unsat","very_little","no","LEAVE"
"7160","zero",157990,67,15,238432,758,4,6,"very_unsat","very_high","no","STAY"
"7164","one",90210,80,36,176533,270,3,4,"very_unsat","very_high","considering","LEAVE"
"7169","one",30171,0,5,579241,472,1,5,"very_sat","little","no","STAY"
"7175","one",21306,0,0,439964,358,0,13,"very_sat","little","considering","LEAVE"
"7181","one",126949,63,61,226906,578,5,2,"unsat","very_little","actively_looking_into_it","LEAVE"
"7182","one",108835,0,24,487688,479,1,4,"unsat","very_little","no","STAY"
"7186","zero",41713,0,0,365450,213,0,14,"very_unsat","very_little","never_thought","STAY"
"7187","zero",158221,0,55,804887,831,0,1,"very_unsat","little","actively_looking_into_it","STAY"
"7191","one",158429,0,28,432164,575,1,1,"very_sat","very_little","considering","LEAVE"
"7197","zero",126251,0,80,275951,538,1,2,"avg","very_little","actively_looking_into_it","STAY"
"7199","one",39042,169,67,973205,140,12,4,"avg","little","considering","LEAVE"
"7203","one",133869,0,0,337483,506,1,10,"very_sat","little","no","STAY"
"7205","zero",34701,0,15,443473,144,1,6,"very_sat","little","no","STAY"
"7217","zero",30999,50,61,708833,131,5,1,"very_sat","very_little","actively_looking_into_it","STAY"
"7219","one",39363,0,23,704168,217,1,4,"very_unsat","little","no","STAY"
"7222","one",115292,0,85,813606,859,1,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"7226","one",89398,0,8,218757,769,1,12,"very_sat","very_little","no","STAY"
"7229","one",40088,0,17,257991,154,1,4,"very_unsat","very_little","actively_looking_into_it","STAY"
"7231","one",42288,49,53,893070,204,5,1,"very_unsat","little","considering","STAY"
"7239","one",98000,202,18,180842,178,1,4,"very_sat","very_high","considering","LEAVE"
"7243","one",152592,43,6,783680,735,3,6,"avg","high","considering","STAY"
"7247","one",47044,0,18,572935,175,0,4,"unsat","very_high","considering","LEAVE"
"7248","one",24647,48,32,227465,151,3,2,"very_unsat","little","actively_looking_into_it","LEAVE"
"7253","zero",29349,0,0,720793,147,0,12,"very_unsat","very_high","perhaps","STAY"
